index_origin,author,time,toefl,gre_total,gre_v,gre_q,gre_aw,district,season,type,offertype,major_school_apply,major_school,gpa,graduated,gre_raw,gre_sub,extrainfo,college_apply,major_apply,college_before,major_before,cross,gpa_measure,rl,intern,research,paper,first,sci,exchange
10282,zs念你如初,17,104,327,,,, 美国,Fall,MS,Rej,EE@MIIS@CMU, EE @ ZJU,90,,327,, 无,CMU,EE, ZJU,EE,1,100,0,1,1,0,0,0,0
10284,sleepysleepyhea,17,107,321,151,170,3.5, 美国,Fall,MS,Rej,CS@CMU, Math @ ,3.7,,151+170+3.5,,,CMU,CS, ,Math,0,4,0,0,0,0,0,0,0
10286,guardian27,17,103,320,153,167,3, 美国,Fall,MS,AD无奖,Stat/Biostat@Biostat@Michigan, 生物技术 @ 上海交通大学,3.77,,"V153, Q167, AW3.0",, 推荐信：交大导师教授，耶鲁授课教授，台湾的大学校长； 国奖两次；一作文章一篇；上海交大英式橄榄球队队员,Michigan,Stat/Biostat, 上海交通大学,生物技术,0,4,0,0,0,1,1,0,0
10289,sqz20,17,109,327,,,4, 美国,Fall,MS,AD无奖,CS@University of Texas at Dallas, 工商管理 @ 央财,87.46,":  @ , GPA  : ",327+4.0,,,University of Texas at Dallas,CS, 央财,工商管理,0,100,0,0,0,0,0,0,0
10296,jiangduobaozi,17,101,326,156,170,3, 美国,Fall,MS,AD无奖,EE@NEU, 光电 @ BUPT,NA,,156+170+3.0,,,NEU,EE, BUPT,光电,0,NA,0,0,1,0,0,0,0
10298,yogaMmm,17,105,325,155,170,4, 美国,Fall,MS,AD无奖,IEOR@Cornell, Materials physics @ ,4.42,,155+170+4.0,,,Cornell,IEOR, ,Materials physics,0,5,0,0,0,0,0,0,0
10299,TreVv94,17,103,321,,,3, 美国,Fall,MS,Rej,CS@NEU, CS @ BUPT,84.7,,321+3,,,NEU,CS, BUPT,CS,1,100,0,0,0,0,0,0,0
10301,franklol,17,99,322,154,168,3, 美国,Fall,MS,AD无奖,EE@NEU, 电气 @ SEU,3.45,,154+168+3.0, /, 一个水SRTP项目,NEU,EE, SEU,电气,0,4,0,0,1,0,0,0,0
10303,kangzero,17,87,313,150,163,3, 美国,Fall,MS,AD无奖,CE@gwu, automation @ csu,NA,,150/163/3,,,gwu,CE, csu,automation,0,NA,0,0,0,0,0,0,0
10304,ffdd22,17,104,321,151,170,3.5, 美国,Fall,MS,AD无奖,EE@雪城, 电气工程及其自动化 @ CAU,3.4,,151+170+3.5,,,雪城,EE, CAU,电气工程及其自动化,0,4,0,0,0,0,0,0,0
10306,fighting0322,17,79,309,148,161,3, 美国,Fall,MS,Rej,CS@CS@UDT,计算机科学与技术 @ 非985,NA,": 计算机应用技术 @ 非985,211的普通二本院校, GPA  overall GPA 81/100, 无专排:","G:309(148, 161, 3)",,"7年软件编程工作经验。不知道什么样的算牛推，两封来自上级同事的推荐信，都是美国人，其中一个是phd, 他们目前都在Ericsson Inc上班，这应该不算牛推吧，但不知道他们是否说我不好的地方了",UDT,CS,非985,计算机科学与技术,0,NA,0,1,0,0,0,0,0
10307,scofi,17,93,321,151,170,3, 美国,Fall,MS,Rej,CS@雪城大学,  @ 武大,84,,151+170+3,,,雪城大学,CS, 武大,,0,100,0,0,0,0,0,0,0
10308,MhJoker3,17,102,321,151,170,4, 美国,Fall,MS,Rej,CS@NEU, CS @ ,NA,,151+170+4.0,,,NEU,CS, ,CS,1,NA,0,0,0,0,0,0,0
10309,欢欢刘雨萱,17,94,317,151,166,3, 美国,Fall,MS,AD无奖,EE@SIT, EE @ ,3,,151 166 3,,,SIT,EE, ,EE,1,4,0,0,0,0,0,0,0
10313,hsiehwei0728,17,110,319,152,167,3, 美国,Fall,MS,AD无奖,Stat/Biostat@Stat@Columbia, Stat @ NCCU,3.7,,152+167 3.0,, 三份实习 无牛推,Columbia,Stat/Biostat, NCCU,Stat,0,4,0,1,0,0,0,0,0
10314,郭斯特的猫,17,106,327,,,3.5, 美国,Fall,MS,AD无奖,MFE/Fin/FinMath@Rutgers University, 金融工程 @ 对外经济贸易大学,87,,327+3.5,,,Rutgers University,MFE/Fin/FinMath, 对外经济贸易大学,金融工程,0,100,0,0,0,0,0,0,0
10321,Donononon,17,98,325,,,3, 美国,Fall,PhD,AD小奖,CS@njit,  @ 中南大学,NA,": is @ 匹兹堡大学, GPA  3.5: 海外",325+3,, 三推三论文,njit,CS, 中南大学,,0,NA,0,0,0,1,0,0,0
10323,Dragic,17,100,320,150,170,3.5, 美国,Fall,MS,AD无奖,CS@NEU, CS @ 电子科技大学,87.12,,150+170+3.5,, 水过一段时间实验室，其他无,NEU,CS, 电子科技大学,CS,1,100,0,0,0,0,0,0,0
10328,一只留学狗,17,98,322,,,, 美国,Fall,MS,AD无奖,CS@CE AND CS@USC, 自动化 @ 电子科技大学,3.89,,322,,,USC,CS, 电子科技大学,自动化,0,4,0,0,0,0,0,0,0
10331,glcobsack,17,112,336,,,, 美国,Fall,MS,AD无奖,CS@neu, 金融 @ ,88.6,,336,,,neu,CS, ,金融,0,100,0,1,0,0,0,0,0
10334,wxywxy1130,17,106,330,160,170,3.5, 美国,Fall,MS,Rej,CS@MPCS@UChicago,  @ PKUHSC,3.62,,"160, 170, 3.5",,,UChicago,CS, PKUHSC,,0,4,0,0,0,0,0,0,0
10335,sparks,17,IELTS 8.0,327,157,170,3, 美国,Fall,MS,AD无奖,CS@PSU, 信息安全 @ CQU,3.56,,157+170+3.0,,,PSU,CS, CQU,信息安全,0,4,0,0,0,0,0,0,0
10337,AlexXuYC,17,109,322,152,170,3, 美国,Fall,MS,AD无奖,CS@CS@NEU, cs @ ,3.62,": cs @ , GPA  3.34:",152+170+3,, PSU教授一封推荐，五年工作经验,NEU,CS, ,cs,0,4,0,1,0,0,0,0,0
10340,w7026471,17,98,327,,,, 美国,Fall,PhD,Rej,IEOR@NorthW, 电气工程及其自动化 @ 哈尔滨工业大学,87.28,": Mathematics and Statistics @ University of Minnesota, Duluth, GPA  4.0: 海外",327,, 不确定,NorthW,IEOR, 哈尔滨工业大学,电气工程及其自动化,0,100,0,0,0,0,0,0,0
10342,donkeyrob,17,100,330,,,, 美国,Fall,MS,AD无奖,Stat/Biostat@North Carolina State University, Materials Science @ ZJU,3.5,": Textile Engineering @ North Carolina State University, GPA  3.8: 海外",330,,,North Carolina State University,Stat/Biostat, ZJU,Materials Science,0,4,0,0,0,0,0,0,0
10345,minwu66,17,100,318,150,168,3, 美国,Fall,MS,AD无奖,Stat/Biostat@biostat@umich, 信息与计算科学 @ ,3.49,,"g150+168,3",,,umich,Stat/Biostat, ,信息与计算科学,0,4,0,0,0,0,0,0,0
10346,angela950830,17,111,328,160,168,, 美国,Fall,MS,Rej,Envir@OSU, Civil Engineering @ UMacau,3.28,,328 V160 Q168 AW3.5,, 三封信来自荣誉学院院长；前校长+ASCE fellow；OSU校友，非强推,OSU,Envir, UMacau,Civil Engineering,0,4,0,0,0,0,0,0,0
10347,tomliujx,17,waived,326,156,170,4, 美国,Fall,MS,Offer,IEOR@Cornell Tech,Statistics @ Top 10 LAC,3.78,,156+170+4.0,,3封本校教授推荐，1封统计chair，1封假期项目ap，1封数学教授；1年deans list；1个local data competition的小奖；国内暑假水intern；无其他we,Cornell Tech,IEOR,Top 10 LAC,Statistics,0,4,0,0,1,0,0,0,0
10350,Teddies,17,107,322,152,170,3, 美国,Fall,MS,Rej,CS@UChicago, ECE @ SJTU,3.15,,322+3 (152+170),, 无牛推,UChicago,CS, SJTU,ECE,0,4,0,0,0,0,0,0,0
10352,angela950830,17,111,328,160,168,, 加拿大,Fall,MS,Rej,CivilEng@UAlberta, Civil Engineering @ UMacau,3.28,,328 V160 Q168 AW3.5,,,UAlberta,CivilEng, UMacau,Civil Engineering,0,4,0,0,0,0,0,0,0
10353,Miner,17,105,324,,,, 美国,Fall,MS,AD无奖,Stat/Biostat@Columbia University, MIS @ ,NA,,324,,,Columbia University,Stat/Biostat, ,MIS,0,NA,0,0,0,0,0,0,0
10355,DearSophia,17,110,330,160,170,3.5, 美国,Fall,MS,Rej,DataScience/Analytics@UCSD, Advertising @ 南大,4.43,": Communication @ 南大, GPA  3.75/4:",160+170+3.5,,,UCSD,DataScience/Analytics, 南大,Advertising,0,5,0,0,0,0,0,0,0
10358,pouh,17,94,320,,,3, 美国,Fall,MS,AD无奖,CS@MCS@UCI, 物联网工程 @ 北邮,82.5,,320+3,, 一段科研一段百度实习,UCI,CS, 北邮,物联网工程,0,100,0,1,1,0,0,0,0
10361,恐惧王,17,108,329,159,170,3.5, 美国,Fall,MS,Rej,EE@ECE@gatech, 电子 @ ,90.76,,159+170+3.5,, 无,gatech,EE, ,电子,0,100,0,0,0,0,0,0,0
10362,Fake0Fully,17,119,332,,,, 美国,Fall,MS,AD无奖,IEOR@Cornell University, Operations Research @ ,NA,,332,,,Cornell University,IEOR, ,Operations Research,0,NA,0,0,0,0,0,0,0
10363,Miner,17,105,327,,,, 美国,Fall,MS,AD小奖,DataScience/Analytics@University of Rochester, MIS @ ,NA,,327,,,University of Rochester,DataScience/Analytics, ,MIS,0,NA,0,0,0,0,0,0,0
10364,JessieLiu,17,110,335,,,, 美国,Fall,MS,AD无奖,IEOR@Meng IEOR@Cornell, System Engineering @ ,4.88,,335,, 无牛推，无paper,Cornell,IEOR, ,System Engineering,0,5,0,0,0,0,-1,-1,0
10365,hetty,17,103,324,156,168,3.5, 美国,Fall,MS,AD小奖,DataScience/Analytics@Rochester, 心理 @ ,90.4,,156+168+3.5,,,Rochester,DataScience/Analytics, ,心理,0,100,0,0,0,0,0,0,0
10369,Bushite,17,103,326,156,170,3.5, 美国,Fall,MS,Rej,CS@NEU, 信息工程 @ BUPT,85,,Q170+V156+3.5,,,NEU,CS, BUPT,信息工程,0,100,0,0,0,0,0,0,0
10371,sunan0519,17,waived,322,,,, 美国,Fall,MS,AD小奖,DataScience/Analytics@University of Rochester, 金数 @ 陆本+英本,NA,": 统计 @ oxford, GPA  3.58/4: 海外",322,,,University of Rochester,DataScience/Analytics, 陆本+英本,金数,0,NA,0,0,0,0,0,0,0
10372,hjgzb,17,86,309,142,167,3.5, 美国,Fall,MS,Rej,MIS@mism@cmu, 电子商务　 @ bupt,85,,v142+q167+aw3.5 +309,,,cmu,MIS, bupt,电子商务　,0,100,0,0,0,0,0,0,0
10374,youngyang,17,97,318,151,167,3.5, 美国,Fall,MS,AD无奖,CS@UCI, Information Engineering @ SEU,3.47,,151+167+3.5,,,UCI,CS, SEU,Information Engineering,0,4,0,0,0,0,0,0,0
10378,watay147,17,102,332,162,170,3.5, 美国,Fall,MS,AD无奖,CS@NEU, CS @ PKU,NA,,162V+170G+3.5AW,,,NEU,CS, PKU,CS,1,100,0,0,0,0,0,0,0
10383,zoe9749,17,103,326,156,170,3, 美国,Fall,MS,Rej,MIS@CMU ebiz, information management @ ,3.59,,156+170+3,, 亚马逊（中国）半年实习,CMU ebiz,MIS, ,information management,0,4,0,1,0,0,0,0,0
10385,YYHFJ,17,87,310,,,, 美国,Fall,MS,AD小奖,CS@Syracuse University, 软件工程 @ ,87.6,,310,, 某国有银行开发中心四年工作经验,Syracuse University,CS, ,软件工程,0,100,0,1,0,0,0,0,0
10386,710468967,17,99,321,,,3.5, 美国,Fall,MS,AD无奖,CS@USC, 电信 @ HUST,87.73,,321,,,USC,CS, HUST,电信,0,100,0,0,0,0,0,0,0
10389,笛声悠扬,17,107,316,149,167,3.5, 美国,Fall,PhD,Offer,Material@Purdue University, Materials Forming and Control Engineering @ NWPU,3.48,": Materials Science and Engineering @ SJTU, GPA  3.68/4.0, 北大算法；无排名:",Verbal149+Quantative167+Analytical3.5,, 无牛推,Purdue University,Material, NWPU,Materials Forming and Control Engineering,0,4,0,0,0,0,0,0,0
10392,hieverest,17,102,313,150,163,3.5, 美国,Fall,MS,Rej,CS@NEU-Seattle, 通信工程 @ DHU,81,,150+163+3.5,, 三年工作经验,NEU-Seattle,CS, DHU,通信工程,0,100,0,1,0,0,0,0,0
10394,xinyuitan2,17,93,319,153,166,3, 美国,Fall,MS,AD无奖,Stat/Biostat@UGA, 数学 @ ,NA,,"v153, 319, 3.0",,已发1篇专业无关水paper，提交一篇,UGA,Stat/Biostat, ,数学,0,NA,0,0,0,0,-1,-1,0
10396,rbdtc,17,95,327,157,170,3, 美国,Fall,MS,Rej,CS@CS@NEU, 网络工程 @ ,3.09,,157+170 3.0,,,NEU,CS, ,网络工程,0,4,0,0,0,0,0,0,0
10398,六级不过不换昵称,17,98,321,,,, 美国,Fall,MS,Rej,CS@CS@UTD, ME @ NJUST,85,,321,,,UTD,CS, NJUST,ME,0,100,0,0,0,0,0,0,0
10399,Raphael.Du,17,waived,322,,,3, 美国,Fall,PhD,Rej,Material@UC Berkeley, Materials @ ,3.85,":  @ Materials, GPA  3.97/4: 海外",322+3,,,UC Berkeley,Material, ,Materials,0,4,0,0,0,0,1,0,0
10402,gloryhussar,17,106,323,,,3, 美国,Fall,PhD,AD无奖,CS@IIT (Chicago), EE @ SEU,88,": CIS @ UPENN, GPA  3.8: 海外",323+3,, 在投水会水文,IIT (Chicago),CS, SEU,EE,0,100,0,0,0,0,0,0,0
10404,tomato990,17,94,312,150,162,, 美国,Fall,MS,AD小奖,CS@cs@Syracuse, SE @ ,4.27,,312(150 162),,,Syracuse,CS, ,SE,0,5,0,0,0,0,0,0,0
10406,静静爱吃排骨,17,102,317,,,3.5, 美国,Fall,PhD,Rej,Chem/CEng@Vanderbilt, 化工 @ ,3.6,,317 3.5,,,Vanderbilt,Chem/CEng, ,化工,0,4,0,0,0,0,0,0,0
1041,fangd6,17,103,320,,,3.5, 美国,Fall,MS,AD无奖,Stat/Biostat@Rutgers School of Public health, Clinical Medicine @ ,NA,,320+3.5,,,Rutgers School of Public health,Stat/Biostat, ,Clinical Medicine,0,NA,0,0,0,0,0,0,0
10412,heyuan_alex,17,107,324,157,167,3, 美国,Fall,MS,AD无奖,CS@CS@GWU, 测控技术与仪器，EE @ 天津大学,3.58,,157+167+3.0,, 三封EE推荐信，不过都很狗腿子地提到了我特别注重编程和建模的思维,GWU,CS, 天津大学,测控技术与仪器，EE,0,4,0,0,0,0,0,0,0
10413,二院老同志,17,107,323,,,3, 美国,Fall,MS,AD无奖,EE@Brown University, 光电信息科学与工程 @ 天津大学,85.3,,323+3,,,Brown University,EE, 天津大学,光电信息科学与工程,0,100,0,0,0,0,0,0,0
10415,DearSophia,17,110,330,,,3.5, 美国,Fall,MS,AD无奖,MIS@UIUC, 广告学 @ 南大,4.43,": 传播学 @ 南大, GPA  3.75/4:",330+3.5,,,UIUC,MIS, 南大,广告学,0,5,0,0,0,0,0,0,0
10424,joker468,17,84,314,,,, 美国,Fall,MS,AD无奖,CS@UTD, CS @ BUCT,3.56,,314,,,UTD,CS, BUCT,CS,1,4,0,1,0,0,0,0,0
10425,离散非周期,17,90,320,,,, 美国,Fall,MS,AD无奖,EE@SMU, 自动化 @ 南京工业大学,NA,,320,,,SMU,EE, 南京工业大学,自动化,0,NA,0,0,0,0,0,0,0
10426,eminenceggg,17,100,320,152,168,3, 美国,Fall,MS,AD无奖,CS@UTD, 地球物理 @ ,3.4,,152+168+3.0,, 转专业申请CS,UTD,CS, ,地球物理,0,4,0,0,0,0,0,0,0
10429,piandt,17,110,331,161,170,3.5, 美国,Fall,MS,AD无奖,Material@Upenn, 材料科学与工程 @ NJUST,86,,161+170+3.5,, 交换期间美国教授推荐信,Upenn,Material, NJUST,材料科学与工程,0,100,0,0,0,0,0,0,1
10430,hhyhssmy,17,105,327,,,4, 美国,Fall,PhD,Offer,Material@NC State University, Material @ ,3.78,,327+4,, 一段暑研,NC State University,Material, ,Material,1,4,0,0,1,0,0,0,0
10432,ChaunceyL,17,105,328,160,168,4, 美国,Fall,MS,AD无奖,CS@eBiz@CMU, Software Engineering @ SYSU,3.9,,160+168+4.0 Total:328,, 无牛推 两份实习经历,CMU,CS, SYSU,Software Engineering,0,4,0,1,0,0,0,0,0
10435,zxie47,17,waived,325,,,3.5, 美国,Fall,PhD,Rej,CS@University of Washington, CE @ HKUST,3.2,": ECE @ Gatech, GPA  37: 海外",325+3.5,,,University of Washington,CS, HKUST,CE,0,4,0,0,0,0,0,0,0
10437,ckwangt,17,103,322,152,170,, 美国,Fall,MS,AD无奖,CS@USC, EE @ ,3.74,": EE @ , GPA  3.76: 海外","322(V152,Q170)",,,USC,CS, ,EE,0,4,0,0,0,0,0,0,0
10443,YHHu,17,waived,316,150,166,3.5, 美国,Fall,PhD,Rej,Math/AppliedMath@UW, math @ ,3.4,": applied math @ top40, GPA  3.9: 海外",150 166 3.5,,,UW,Math/AppliedMath, ,math,0,4,0,0,0,0,0,0,0
10445,onionyuki,17,103,321,,,3, 美国,Fall,MS,AD无奖,EE@USC, EE @ BUPT,NA,,321+3,,,USC,EE, BUPT,EE,1,NA,0,0,0,0,0,0,0
10446,yesjes,17,107,325,155,170,3.5, 美国,Fall,MS,AD无奖,CS@CS37@USC,  @ BUPT,88.3,,155+170+3.5,,,USC,CS, BUPT,,0,100,0,0,0,0,0,0,0
10448,philc0,17,96,318,150,168,3, 美国,Fall,MS,AD小奖,Other@IA@NEU, CS @ ,NA,":  @ , GPA  : ",150+168+3,, IBM实习（和CS不太相关）,NEU,Other, ,CS,0,NA,0,1,0,0,0,0,0
10451,yagougou,17,111,321,151,170,3.5, 美国,Fall,MS,Rej,EE@Gatech, 自动化 @ 北航,84,,151+170+3.5,, EI水会一作一篇,Gatech,EE, 北航,自动化,0,100,0,0,0,1,1,0,0
10453,JaydenZ,16,109,328,158,170,3, 美国,Fall,MS,Rej,EE@Gatech, EE @ ,3.64,,158+170+3,, 实验室打杂一年；专利一项；国奖；coursera ML mentor等,Gatech,EE, ,EE,1,4,0,0,0,0,0,0,0
10459,Fama,17,101,316,,,3, 美国,Fall,MS,AD无奖,MIS@MIS@UMD, 电子商务 @ ,3.2,,316+3,,,UMD,MIS, ,电子商务,0,4,0,0,0,0,0,0,0
10460,B.I.N.G,17,<90,325,,,, 美国,Fall,MS,Rej,EE@EE@NYU, EE @ ,84.3,,325,,,NYU,EE, ,EE,1,100,0,0,0,0,0,0,0
10461,cms111222,17,104,329,159,170,3.5, 美国,Fall,MS,AD无奖,EE@ee@ 哥大 & ncsu, 应用物理 @ bupt,90.2,,159+170+3.5,,, 哥大 ,EE, bupt,应用物理,0,100,0,0,0,0,0,0,0
10461,cms111222,17,104,329,159,170,3.5, 美国,Fall,MS,AD无奖,EE@ee@ 哥大 & ncsu, 应用物理 @ bupt,90.2,,159+170+3.5,,, ncsu,EE, bupt,应用物理,0,100,0,0,0,0,0,0,0
10463,sunxw68,17,101,323,153,170,3, 美国,Fall,MS,AD无奖,Stat/Biostat@columbia, 统计 @ ,3.6,,153+170+3.0,, 无牛推,columbia,Stat/Biostat, ,统计,0,4,0,0,0,0,0,0,0
10465,xian123th,17,102,325,,,, 美国,Fall,PhD,Offer,Math/AppliedMath@Cornell, 数学实验班 @ 西交,NA,,325,MATH 860, Berkeley\Georgia Tech\本校推荐信各一封,Cornell,Math/AppliedMath, 西交,数学实验班,0,NA,0,0,0,0,0,0,0
10468,hunteralex,17,waived,324,154,170,3.5, 美国,Fall,MS,Rej,MFE/Fin/FinMath@MFin@MIT,Stat&Econ @ QS Top30,NA,,154+170+3.5,,,MIT,MFE/Fin/FinMath,QS Top30,Stat&Econ,0,NA,0,1,0,0,0,0,0
10470,fakeprince0104,17,102,320,,,, 美国,Fall,MS,AD无奖,CS@CSE@SCU, EE @ 台灣私立大學,NA,,320,,,SCU,CS, 台灣私立大學,EE,0,NA,0,0,0,0,0,0,0
10480,susususU121,17,108,327,157,170,3.5, 美国,Fall,MS,Rej,EE@EE@Gatch, EE @ ,3.9,,157 + 170 + 3.5,, 无,Gatch,EE, ,EE,1,4,0,0,0,0,0,0,0
10481,Teddies,17,107,322,152,170,3, 美国,Fall,MS,Rej,CS@USC, ECE @ SJTU,3.15,,152+170+3.0,,,USC,CS, SJTU,ECE,0,4,0,0,0,0,0,0,0
10483,surts,17,101,314,,,, 美国,Fall,MS,AD无奖,Other@Evans School @University of Washington, Political Science @ National Taiwan University,3.78,,314,,2 year working experience,University of Washington,Other, National Taiwan University,Political Science,0,4,0,1,0,0,0,0,0
10485,atlanmeng,17,101,325,155,170,3.5, 美国,Fall,MS,Rej,EE@Gatech, 应用物理 @ UESTC,3.95,,155+170+3.5,,,Gatech,EE, UESTC,应用物理,0,4,0,0,1,0,0,0,0
10486,zywhy9,17,93,315,146,169,3.5, 美国,Fall,MS,AD无奖,Stat/Biostat@SUNY-Binghamton, Stat @ DHU,3.91,,169+146+3.5=315,, 两个水项目，两个水实习,SUNY-Binghamton,Stat/Biostat, DHU,Stat,0,4,0,1,1,0,0,0,0
10488,Stemowd,17,103,320,150,170,3.5, 美国,Fall,MS,AD无奖,MIS@UIUC, MIS @ ,3.76,,v150+q170+aw3.5,,,UIUC,MIS, ,MIS,1,4,0,0,0,0,0,0,0
10493,凡尘忆梦,17,100,327,157,170,3.5, 美国,Fall,MS,Rej,EE@ECE@GaTech,  @ 北京邮电大学,NA,,157+170+3.5,,,GaTech,EE, 北京邮电大学,,0,NA,0,0,0,0,0,0,0
10494,RRRRRoy,17,98,326,159,167,4, 美国,Fall,MS,Rej,EE@Georgia Tech, 电气工程及其自动化 @ Southeast University,88.1,,326(159+167+4.0),, 一篇国内期刊二作，机器人竞赛国赛特等奖，美赛M奖，若干竞赛奖项，有实验室经历,Georgia Tech,EE, Southeast University,电气工程及其自动化,0,100,0,0,0,1,0,0,0
10495,Mushroomdd,17,107,318,,,, 美国,Fall,MS,Offer,Bio@Bu&uconn&GWU&&UCSB, 统计 @ HBUE,3.27,,318,,,Bu,Bio, HBUE,统计,0,4,0,0,0,0,0,0,0
10495,Mushroomdd,17,107,318,,,, 美国,Fall,MS,Offer,Bio@Bu&uconn&GWU&&UCSB, 统计 @ HBUE,3.27,,318,,,uconn,Bio, HBUE,统计,0,4,0,0,0,0,0,0,0
10495,Mushroomdd,17,107,318,,,, 美国,Fall,MS,Offer,Bio@Bu&uconn&GWU&&UCSB, 统计 @ HBUE,3.27,,318,,,GWU,Bio, HBUE,统计,0,4,0,0,0,0,0,0,0
10495,Mushroomdd,17,107,318,,,, 美国,Fall,MS,Offer,Bio@Bu&uconn&GWU&&UCSB, 统计 @ HBUE,3.27,,318,,,,Bio, HBUE,统计,0,4,0,0,0,0,0,0,0
10495,Mushroomdd,17,107,318,,,, 美国,Fall,MS,Offer,Bio@Bu&uconn&GWU&&UCSB, 统计 @ HBUE,3.27,,318,,,UCSB,Bio, HBUE,统计,0,4,0,0,0,0,0,0,0
10496,蔚蔚酱,17,105,328,161,167,3, 美国,Fall,MS,Rej,EE@gatech, 电气工程 @ xmu,3.72,,328（v161 q167 aw3.0）,, 一篇水会议三作，一篇水期刊二作，Mitacs暑期加拿大实习三个月；智能车队搬砖、康复工程实验室项目搬砖、慧鱼机器人设计比赛国一、数学建模省一、奖学金若干,gatech,EE, xmu,电气工程,0,4,0,1,1,1,0,0,0
10498,cyeh,17,103,322,,,, 美国,Fall,MS,AD小奖,MIS@MSIT@Bentley, 统计 @ 财经类院校,3.38,,322,,,Bentley,MIS, 财经类院校,统计,0,4,0,1,0,0,0,0,0
10499,echo0802,17,104,324,,,, 美国,Fall,PhD,Rej,Chem/CEng@UMich, 化学 @ ,93,,324,,,UMich,Chem/CEng, ,化学,0,100,0,0,0,0,0,0,0
10501,sylviayzy,17,105,325,155,170,, 美国,Fall,MS,AD无奖,Stat/Biostat@Stat@Columbia, Stat @ ZJU,85.4,,325 (V155 Q170) + 3.0,,,Columbia,Stat/Biostat, ZJU,Stat,0,100,0,0,0,0,0,0,0
10504,Becknian,17,98,322,154,168,3.5, 美国,Fall,MS,AD无奖,CS@Syracuse University, 信管 @ ,85,,154+168+3.5,,,Syracuse University,CS, ,信管,0,100,0,0,0,0,0,0,0
1051,ClassicalMouse,17,98,318,148,170,3, 美国,Fall,MS,Rej,CS@Rutgers, CS @ ,87,,148+170+3.0,,,Rutgers,CS, ,CS,1,100,0,0,0,0,0,0,0
10510,MckJoo,17,103,324,,,3.5, 美国,Fall,MS,Rej,EE@Gatech, 自动化 @ HIT,3.8,,324+3.5,,,Gatech,EE, HIT,自动化,0,4,0,0,0,0,0,0,0
10513,JOJOJie,17,101,322,152,170,3.5, 美国,Fall,PhD,Rej,CS@CSE@University of Washington, EE @ BNU,NA,,152+170 3.5,,4篇SCI论文（1篇一作，其他二作）,University of Washington,CS, BNU,EE,0,NA,0,0,0,1,1,1,0
1052,liyuqi14ab14,17,113,328,,,, 加拿大,Fall,MS,AD无奖,EE@U Toronto, ece @ city univ of HK,3.95,,328,,,U Toronto,EE, city univ of HK,ece,0,4,0,0,0,0,0,0,0
10520,zzy8200,17,waived,325,155,170,3.5, 美国,Fall,PhD,Rej,CS@Stanford, CS @ ,NA,,155/170/3.5   153/170/4,,"申请时 在投1作*1 2作*1, AC 4作*1 workshop 2作*1, US PATENT＊１",Stanford,CS, ,CS,1,NA,0,0,1,1,1,0,0
10522,BeTheBest,17,103,322,,,3.5, 美国,Fall,MS,Rej,EE@ECE@Georgia Tech, 电子信息工程 @ ,NA,,322+3.5,,,Georgia Tech,EE, ,电子信息工程,0,NA,0,0,0,0,0,0,0
10524,incubus95,17,96,325,155,170,3.5, 美国,Fall,PhD,Offer,Chem/CEng@Arizona University, 药学 @ ,3.23,,155+170+3.5,,,Arizona University,Chem/CEng, ,药学,0,4,0,0,0,0,0,0,0
10525,clifflou,17,102,326,,,, 美国,Fall,PhD,Offer,CS@Princeton, CS @ ,NA,": CS @ THU, GPA  : ",326,, 两篇A类会议一作,Princeton,CS, ,CS,1,NA,0,0,0,1,1,0,0
10531,bryanjhy,17,112,320,152,168,3, 美国,Fall,PhD,Rej,Stat/Biostat@UW, 数学与应用数学 @ 四川大学,3.6,": stats @ wfu, GPA  4.0/4.0: 海外",152+168+3,90%,,UW,Stat/Biostat, 四川大学,数学与应用数学,0,4,0,0,1,0,0,0,0
10536,ytoa,17,102,321,,,, 美国,Fall,MS,AD无奖,CS@MCIT@Upenn, EE @ ,3.68,,321,,,Upenn,CS, ,EE,0,4,0,0,0,0,0,0,0
1054,wrk,17,107,325,155,170,3.5, 美国,Fall,MS,AD无奖,MFE/Fin/FinMath@ColumbiaMFE & MIT MFIN（18m）, 金融数学+经济学double @ PKU,3.7,,155+170+3.5,,,ColumbiaMFE ,MFE/Fin/FinMath, PKU,金融数学+经济学double,0,4,0,0,0,0,0,0,0
1054,wrk,17,107,325,155,170,3.5, 美国,Fall,MS,AD无奖,MFE/Fin/FinMath@ColumbiaMFE & MIT MFIN（18m）, 金融数学+经济学double @ PKU,3.7,,155+170+3.5,,,MIT MFIN（18m）,MFE/Fin/FinMath, PKU,金融数学+经济学double,0,4,0,0,0,0,0,0,0
10544,裸奔的阿基米德,17,101,321,,,, 美国,Fall,MS,AD无奖,EE@Gatech, 信息工程 @ 东南大学,86.06,,321,,,Gatech,EE, 东南大学,信息工程,0,100,0,0,0,0,0,0,0
10545,江渚散人,17,104,320,,,, 美国,Fall,MS,AD无奖,CS@UChicago, Math @ ZJU,NA,,320,,,UChicago,CS, ZJU,Math,0,NA,0,0,0,0,0,0,0
10551,yuanqijiong,17,waived,317,153,164,3.5, 美国,Fall,MS,AD无奖,CE@NWU, EE @ ,3.88,,153 164 3.5,,,NWU,CE, ,EE,0,4,0,0,0,0,0,0,0
10553,Plutohalo6,17,101,323,153,170,3.5, 美国,Fall,MS,AD无奖,Bio@TUFTS, Bioengineering @ ,3.2,,153+170+3.5,,,TUFTS,Bio, ,Bioengineering,0,4,0,0,0,0,0,0,0
